CampaignID,Date,Channel,Product,State,ManagerCompany,AdSpend,Impressions,Clicks,CTR,CPC,Leads,Sales,Revenue,ROAS,CAC,Objective,Status,Rating,Manager
948,2025-10-27,Email,Product C,KA,Accenture,141992,115724,4414,0.038,97,520,156,604656,4.26,273.06,Sales,Paused,3,Nisha
949,2025-08-05,YouTube,Product D,DL,Accenture,58123,167855,10136,0.06,94,1429,428,851292,14.65,40.67,Sales,Active,4,Yash
950,2025-04-16,YouTube,Product A,TN,EY,33076,161109,13810,0.086,58,1861,558,4248054,128.43,17.77,Lead Gen,Active,5,Kabir
951,2025-08-26,Email,Product D,KA,Deloitte,73105,152898,3323,0.022,35,467,140,463260,6.34,156.54,Awareness,Paused,3,Vivaan
952,2025-02-27,Email,Product C,TS,Reliance,133086,125157,7607,0.061,56,965,289,1840641,13.83,137.91,Sales,Active,3,Dev
953,2025-12-18,Google,Product A,MH,HDFC,18204,29468,7491,0.254,62,1182,354,1681146,92.35,15.4,Sales,Paused,2,Ishita
954,2025-09-08,Meta,Product B,MH,Deloitte,118154,122619,5012,0.041,89,635,190,1120810,9.49,186.07,Sales,Active,3,Aditya
955,2025-06-23,Email,Product C,WB,Deloitte,81528,74831,3921,0.052,34,381,114,300048,3.68,213.98,Sales,Active,3,Nisha
956,2025-01-14,LinkedIn,Product C,TS,Infosys,32405,24344,13516,0.555,20,2601,780,4643340,143.29,12.46,Awareness,Paused,2,Neha
957,2025-11-23,Email,Product B,MH,Accenture,98311,103363,9539,0.092,54,1841,552,2866536,29.16,53.4,Lead Gen,Active,4,Aditya
958,2025-01-26,Google,Product A,DL,TCS,29414,104846,13022,0.124,88,1821,546,3194100,108.59,16.15,Lead Gen,Active,5,Sneha
959,2025-09-23,Email,Product D,KA,Infosys,108165,23997,11449,0.477,80,2264,679,5088426,47.04,47.78,Awareness,Paused,4,Ananya
960,2025-04-17,Google,Product C,TS,HDFC,47857,80425,13480,0.168,15,1187,356,1172664,24.5,40.32,Awareness,Active,5,Karan
961,2025-07-05,LinkedIn,Product C,KA,HDFC,30941,63916,14189,0.222,42,2576,772,3162884,102.22,12.01,Sales,Active,3,Aditya
962,2025-11-07,Email,Product A,WB,Deloitte,137230,69296,3763,0.054,65,561,168,900984,6.57,244.62,Awareness,Paused,1,Meera
963,2025-09-09,Email,Product A,WB,Amazon,101677,191813,13490,0.07,77,706,211,733225,7.21,144.02,Sales,Paused,2,Nisha
964,2025-11-21,YouTube,Product B,MH,Deloitte,59344,121329,12524,0.103,31,1755,526,2988732,50.36,33.81,Sales,Active,4,Rohan
965,2025-08-19,LinkedIn,Product A,WB,Accenture,59074,145830,721,0.005,27,44,13,82095,1.39,1342.59,Sales,Paused,2,Dev
966,2025-10-14,YouTube,Product D,MH,Deloitte,134331,91729,11999,0.131,35,1050,315,1403010,10.44,127.93,Lead Gen,Active,2,Ishita
967,2025-04-14,Email,Product B,TN,Accenture,132678,16681,9280,0.556,89,1553,465,3758595,28.33,85.43,Awareness,Active,2,Priya
968,2025-06-09,YouTube,Product C,TS,TCS,132773,111003,10689,0.096,61,1857,557,877275,6.61,71.5,Lead Gen,Active,2,Aisha
969,2025-05-16,Google,Product D,TS,Deloitte,110673,5399,13512,2.503,24,1366,409,2698173,24.38,81.02,Sales,Paused,2,Aditya
970,2025-06-10,Google,Product A,TS,EY,121018,61447,14073,0.229,38,2042,612,2030004,16.77,59.26,Lead Gen,Active,4,Karan
971,2025-01-04,YouTube,Product A,KA,Amazon,49692,179497,5732,0.032,17,1129,338,2165228,43.57,44.01,Sales,Paused,1,Sneha
972,2025-10-02,Email,Product A,TS,EY,133190,144141,7589,0.053,90,1004,301,841295,6.32,132.66,Awareness,Paused,3,Aisha
973,2025-08-08,LinkedIn,Product A,DL,EY,23762,114140,541,0.005,36,59,17,28101,1.18,402.75,Lead Gen,Paused,2,Vivaan
974,2025-03-09,Meta,Product B,DL,Accenture,14576,119832,13285,0.111,51,863,258,721626,49.51,16.89,Sales,Active,2,Sneha
975,2025-10-14,Meta,Product D,WB,HDFC,65256,64546,8847,0.137,77,1459,437,1338968,20.52,44.73,Lead Gen,Active,5,Karan
976,2025-12-19,Email,Product D,TN,Amazon,45892,120664,612,0.005,95,56,16,57632,1.26,819.5,Lead Gen,Active,2,Meera
977,2025-06-22,YouTube,Product C,KA,TCS,95420,15837,2963,0.187,95,212,63,413721,4.34,450.09,Sales,Paused,2,Aarav
978,2025-11-04,LinkedIn,Product C,KA,HDFC,137234,146348,3279,0.022,36,507,152,1357512,9.89,270.68,Lead Gen,Paused,3,Karan
979,2025-02-17,LinkedIn,Product D,WB,Amazon,55665,53947,337,0.006,64,18,5,5180,0.09,3092.5,Sales,Paused,3,Meera
980,2025-05-14,Email,Product C,DL,Accenture,18451,46085,10225,0.222,25,1021,306,2895372,156.92,18.07,Awareness,Active,5,Yash
981,2025-04-16,YouTube,Product A,WB,EY,84131,131851,3578,0.027,45,370,111,270174,3.21,227.38,Lead Gen,Active,2,Karan
982,2025-06-24,Email,Product C,DL,Infosys,57136,131623,7659,0.058,37,779,233,1462541,25.6,73.35,Sales,Paused,1,Rahul
983,2025-09-08,Google,Product B,WB,Infosys,142630,20706,8092,0.391,46,1519,455,1420510,9.96,93.9,Sales,Active,3,Arjun
984,2025-04-18,YouTube,Product C,WB,HDFC,45750,63948,1430,0.022,16,96,28,274064,5.99,476.56,Lead Gen,Active,1,Yash
985,2025-01-09,Meta,Product D,TS,EY,141465,115599,6656,0.058,94,952,285,776055,5.49,148.6,Lead Gen,Active,5,Priya
986,2025-12-15,Google,Product C,TN,Amazon,85332,138822,729,0.005,7,88,26,230360,2.7,969.68,Sales,Active,4,Nisha
987,2025-09-07,YouTube,Product C,WB,TCS,94312,50276,6771,0.135,93,469,140,455840,4.83,201.09,Sales,Paused,4,Arjun
988,2025-08-05,LinkedIn,Product A,KA,Deloitte,23043,132932,9903,0.074,77,967,290,1025150,44.49,23.83,Sales,Active,1,Vivaan
989,2025-10-26,Email,Product D,DL,TCS,136083,70968,9382,0.132,44,1635,490,3207050,23.57,83.23,Lead Gen,Active,5,Priya
990,2025-10-12,YouTube,Product D,TS,Deloitte,45359,197390,3540,0.018,63,279,83,724092,15.96,162.58,Lead Gen,Paused,2,Arjun
991,2025-07-24,Meta,Product B,TN,TCS,149654,65362,5451,0.083,82,596,178,1593634,10.65,251.1,Lead Gen,Paused,1,Aisha
992,2025-03-18,LinkedIn,Product B,TN,Infosys,131065,35227,1150,0.033,56,211,63,281421,2.15,621.16,Sales,Paused,5,Yash
993,2025-06-09,LinkedIn,Product C,TN,Infosys,23974,102397,6320,0.062,90,811,243,991440,41.35,29.56,Sales,Paused,2,Arjun
994,2025-04-09,Google,Product A,WB,EY,112849,47892,11092,0.232,100,2039,611,3925064,34.78,55.35,Sales,Active,3,Dev
995,2025-10-23,Meta,Product C,KA,Deloitte,142167,18877,1275,0.068,39,123,36,311508,2.19,1155.83,Lead Gen,Active,4,Diya
996,2025-03-18,Google,Product C,MH,Accenture,102587,89146,4252,0.048,90,713,213,1307394,12.74,143.88,Awareness,Paused,3,Ishita
997,2025-04-06,YouTube,Product B,DL,Amazon,112251,127003,769,0.006,55,64,19,174667,1.56,1753.92,Sales,Active,3,Meera
998,2025-08-05,Email,Product D,MH,Accenture,91329,45770,750,0.016,38,51,15,39750,0.44,1790.76,Sales,Paused,2,Ishita
999,2025-02-28,LinkedIn,Product A,WB,Reliance,47469,106058,8690,0.082,55,1532,459,2064582,43.49,30.98,Lead Gen,Active,3,Rohan
1000,2025-07-01,Meta,Product B,TN,HDFC,148165,89808,1686,0.019,91,227,68,569500,3.84,652.71,Awareness,Active,3,Yash
1001,2025-11-15,LinkedIn,Product D,TN,Amazon,45742,64758,10222,0.158,61,1738,521,1909465,41.74,26.32,Lead Gen,Paused,3,Ananya
1002,2025-02-10,Meta,Product A,TS,Infosys,120693,100810,12509,0.124,74,2045,613,4544169,37.65,59.02,Lead Gen,Active,3,Ananya
1003,2025-12-28,LinkedIn,Product B,TN,TCS,116147,98847,12910,0.131,9,2158,647,4693338,40.41,53.82,Awareness,Paused,2,Rahul
1004,2025-03-06,Meta,Product D,KA,TCS,143262,145446,9999,0.069,79,1542,462,4372368,30.52,92.91,Sales,Active,1,Sneha
1005,2025-03-08,Email,Product C,TS,Reliance,67136,8626,13029,1.51,35,1005,301,304010,4.53,66.8,Awareness,Paused,1,Diya
1006,2025-08-25,YouTube,Product C,TN,Reliance,44798,162795,11565,0.071,90,1315,394,3640560,81.27,34.07,Awareness,Paused,5,Dev
1007,2025-02-24,Meta,Product D,MH,Infosys,18875,179228,3632,0.02,53,487,146,577284,30.58,38.76,Sales,Paused,2,Ananya
1008,2025-07-31,Meta,Product C,DL,Deloitte,45808,69908,6614,0.095,30,1024,307,366558,8.0,44.73,Awareness,Active,1,Dev
1009,2025-12-20,Meta,Product C,KA,Infosys,93347,134061,13602,0.101,77,1601,480,4717440,50.54,58.31,Awareness,Paused,2,Dev
1010,2025-04-17,Email,Product A,KA,Amazon,122549,8713,3741,0.429,39,361,108,521208,4.25,339.47,Awareness,Active,1,Karan
1011,2025-02-08,Meta,Product B,TN,TCS,114216,135737,842,0.006,68,134,40,52680,0.46,852.36,Awareness,Paused,2,Aisha
1012,2025-08-09,Meta,Product C,TN,Amazon,130907,190254,5100,0.027,85,396,118,1077458,8.23,330.57,Awareness,Paused,5,Arjun
1013,2025-08-17,Google,Product A,TN,Amazon,59618,47466,2997,0.063,25,206,61,150853,2.53,289.41,Awareness,Paused,4,Tanvi
1014,2025-10-15,LinkedIn,Product B,DL,Amazon,58737,112652,5436,0.048,19,292,87,598821,10.19,201.15,Lead Gen,Active,1,Yash
1015,2025-02-03,Meta,Product C,WB,Accenture,147954,9553,3995,0.418,81,354,106,1030638,6.97,417.95,Awareness,Paused,4,Nisha
1016,2025-04-05,Meta,Product B,KA,HDFC,96968,158876,6097,0.038,99,1081,324,2794500,28.82,89.7,Awareness,Paused,5,Karan
1017,2025-06-14,Meta,Product D,KA,Infosys,133575,112167,5727,0.051,76,874,262,536838,4.02,152.83,Awareness,Paused,4,Neha
1018,2025-09-30,Meta,Product A,TS,TCS,119425,52233,7306,0.14,19,872,261,1551384,12.99,136.96,Awareness,Active,4,Arjun
1019,2025-02-22,Email,Product D,WB,TCS,20837,65810,243,0.004,60,15,4,12416,0.6,1389.13,Awareness,Active,2,Aditya
1020,2025-12-12,YouTube,Product D,DL,TCS,116728,54637,5941,0.109,27,680,204,349860,3.0,171.66,Awareness,Active,1,Karan
1021,2025-08-11,Email,Product D,TN,Reliance,137428,131404,7650,0.058,27,1148,344,2099088,15.27,119.71,Awareness,Active,2,Diya
1022,2025-04-19,LinkedIn,Product A,TS,Deloitte,7088,5540,1946,0.351,5,290,87,163995,23.14,24.44,Sales,Paused,5,Karan
1023,2025-09-01,Email,Product A,TN,EY,35611,183147,12763,0.07,35,812,243,1054377,29.61,43.86,Awareness,Active,3,Vivaan
1024,2025-11-10,YouTube,Product C,DL,Accenture,5145,8927,3920,0.439,18,522,156,1023828,198.99,9.86,Awareness,Paused,5,Yash
1025,2025-06-15,Meta,Product C,TN,EY,12057,112318,8970,0.08,56,891,267,1733364,143.76,13.53,Sales,Active,5,Priya
1026,2025-12-25,Google,Product D,WB,Reliance,35427,136042,10019,0.074,57,871,261,1808991,51.06,40.67,Sales,Active,2,Rahul
1027,2025-11-21,LinkedIn,Product D,KA,EY,76513,59726,13231,0.222,48,1125,337,2108272,27.55,68.01,Sales,Paused,3,Karan
1028,2025-10-26,LinkedIn,Product B,WB,Deloitte,26169,155191,13705,0.088,37,2152,645,5548935,212.04,12.16,Awareness,Paused,2,Ananya
1029,2025-11-20,Meta,Product C,KA,Amazon,111780,106390,8919,0.084,34,1381,414,3605526,32.26,80.94,Lead Gen,Paused,2,Rohan
1030,2025-08-15,Email,Product D,KA,Infosys,128894,199725,1089,0.005,7,63,18,146988,1.14,2045.94,Lead Gen,Active,1,Aarav
1031,2025-09-20,Google,Product B,KA,Amazon,13682,188120,12702,0.068,5,1258,377,1852955,135.43,10.88,Lead Gen,Paused,3,Ananya
1032,2025-06-14,LinkedIn,Product A,TS,Accenture,46590,184533,14480,0.078,61,1162,348,1481088,31.79,40.09,Lead Gen,Paused,4,Vivaan
1033,2025-04-28,Meta,Product C,TS,TCS,81478,125635,10907,0.087,23,1795,538,980774,12.04,45.39,Sales,Active,4,Arjun
1034,2025-03-10,LinkedIn,Product B,DL,Amazon,38844,23037,1797,0.078,28,178,53,230921,5.94,218.22,Sales,Paused,2,Aarav
1035,2025-03-01,LinkedIn,Product B,TS,Reliance,76258,126550,1904,0.015,95,149,44,264352,3.47,511.8,Sales,Active,3,Ananya
1036,2025-01-16,LinkedIn,Product C,MH,Accenture,14406,144049,12931,0.09,58,1151,345,384330,26.68,12.52,Awareness,Active,5,Aditya
1037,2025-04-24,YouTube,Product A,DL,Amazon,5851,68302,13560,0.199,12,1726,517,2614469,446.84,3.39,Awareness,Paused,5,Yash
1038,2025-10-18,Meta,Product C,DL,HDFC,148414,174654,7509,0.043,64,923,276,966828,6.51,160.8,Sales,Active,5,Vivaan
1039,2025-07-31,LinkedIn,Product B,KA,Accenture,58291,148921,8098,0.054,6,504,151,859039,14.74,115.66,Sales,Active,5,Karan
1040,2025-09-10,Email,Product A,KA,Deloitte,70749,89678,7933,0.088,12,866,259,2556071,36.13,81.7,Sales,Paused,1,Tanvi
1041,2025-06-21,Email,Product B,DL,Infosys,125588,79027,9771,0.124,45,1026,307,2297895,18.3,122.41,Sales,Active,1,Aarav
1042,2025-01-28,LinkedIn,Product B,MH,TCS,75796,71627,12538,0.175,23,1308,392,2967048,39.15,57.95,Lead Gen,Paused,1,Karan
1043,2025-08-09,Email,Product B,DL,EY,20338,153688,2192,0.014,12,221,66,279114,13.72,92.03,Lead Gen,Active,3,Aarav
1044,2025-08-19,YouTube,Product A,DL,EY,132245,156902,11377,0.073,67,1203,360,2865600,21.67,109.93,Sales,Active,2,Aisha
1045,2025-09-12,Meta,Product D,TS,EY,120043,125873,5605,0.045,17,893,267,2308215,19.23,134.43,Awareness,Active,5,Ishita
1046,2025-02-10,Meta,Product C,TS,EY,135256,41775,3254,0.078,41,436,130,867880,6.42,310.22,Lead Gen,Paused,3,Rahul
1047,2025-06-24,YouTube,Product C,DL,Reliance,133196,56435,607,0.011,47,63,18,54360,0.41,2114.22,Sales,Paused,1,Sneha
1048,2025-08-30,Email,Product D,KA,Reliance,135757,18602,9175,0.493,41,1217,365,1520590,11.2,111.55,Lead Gen,Paused,5,Yash
1049,2025-07-21,YouTube,Product C,TS,EY,144482,77162,3277,0.042,13,252,75,485175,3.36,573.34,Sales,Paused,2,Ishita
1050,2025-06-28,LinkedIn,Product A,MH,HDFC,97307,75044,13785,0.184,68,782,234,237276,2.44,124.43,Lead Gen,Active,5,Yash
1051,2025-01-28,Meta,Product B,TN,EY,114449,160857,651,0.004,57,60,18,124290,1.09,1907.48,Sales,Active,5,Aditya
1052,2025-01-18,LinkedIn,Product B,DL,Accenture,13944,23414,4885,0.209,85,579,173,1322758,94.86,24.08,Lead Gen,Active,5,Dev
1053,2025-08-28,Email,Product B,DL,Infosys,77177,132006,8267,0.063,67,1017,305,1286795,16.67,75.89,Sales,Active,3,Ananya
1054,2025-04-11,YouTube,Product C,TS,Infosys,104723,138134,10173,0.074,11,554,166,834316,7.97,189.03,Awareness,Paused,2,Vivaan
1055,2025-05-27,Email,Product D,TS,Amazon,43864,179669,6737,0.037,41,772,231,2123352,48.41,56.82,Lead Gen,Paused,4,Rohan
1056,2025-10-31,Email,Product D,TN,Accenture,45899,119293,13438,0.113,20,2448,734,779508,16.98,18.75,Awareness,Active,1,Aarav
1057,2025-06-10,Email,Product B,KA,EY,37235,192489,13773,0.072,25,1120,336,1411536,37.91,33.25,Lead Gen,Active,5,Aarav
1058,2025-02-16,Meta,Product B,TN,Deloitte,90124,8621,14788,1.715,95,2694,808,921120,10.22,33.45,Sales,Paused,1,Neha
1059,2025-07-20,Google,Product B,TN,Reliance,141587,109896,2002,0.018,100,327,98,390628,2.76,432.99,Lead Gen,Active,1,Yash
1060,2025-04-11,YouTube,Product A,TN,Infosys,35183,80623,9618,0.119,62,1811,543,1645833,46.78,19.43,Lead Gen,Paused,5,Aditya
1061,2025-03-30,LinkedIn,Product C,TN,TCS,71024,8705,5511,0.633,23,945,283,1197939,16.87,75.16,Lead Gen,Active,2,Dev
1062,2025-06-05,Google,Product D,MH,Reliance,62355,33756,281,0.008,19,45,13,96408,1.55,1385.67,Lead Gen,Paused,5,Nisha
1063,2025-10-01,YouTube,Product B,TN,EY,40944,155307,6913,0.045,23,878,263,2566880,62.69,46.63,Awareness,Active,2,Aisha
1064,2025-06-14,Google,Product A,TN,Reliance,135509,13064,13088,1.002,57,1928,578,1606262,11.85,70.28,Sales,Paused,4,Rahul
1065,2025-02-12,LinkedIn,Product B,WB,TCS,36524,88329,12484,0.141,42,1682,504,3718008,101.8,21.71,Lead Gen,Paused,1,Yash
1066,2025-03-24,Meta,Product A,KA,Deloitte,97094,57794,193,0.003,37,10,3,21825,0.22,9709.4,Awareness,Paused,3,Neha
1067,2025-06-03,LinkedIn,Product D,MH,Amazon,17023,181300,9563,0.053,36,1407,422,2746376,161.33,12.1,Sales,Active,2,Neha
1068,2025-10-01,Meta,Product B,MH,EY,65428,79867,2168,0.027,92,115,34,200124,3.06,568.94,Sales,Active,1,Dev
1069,2025-04-14,YouTube,Product C,DL,Infosys,139970,134723,9320,0.069,37,866,259,1112923,7.95,161.63,Awareness,Paused,3,Yash
1070,2025-05-11,LinkedIn,Product D,WB,HDFC,70043,103416,14092,0.136,10,994,298,2445984,34.92,70.47,Lead Gen,Paused,5,Ananya
1071,2025-10-13,Meta,Product B,DL,Deloitte,88634,50047,9458,0.189,100,1664,499,3728029,42.06,53.27,Sales,Paused,4,Kabir
1072,2025-09-25,LinkedIn,Product B,WB,TCS,141277,44198,10402,0.235,88,1828,548,4680468,33.13,77.29,Awareness,Active,1,Priya
1073,2025-01-21,LinkedIn,Product A,DL,Reliance,61927,192876,5765,0.03,70,1062,318,2727804,44.05,58.31,Lead Gen,Active,2,Tanvi
1074,2025-01-03,Google,Product B,DL,EY,41450,47633,12762,0.268,61,1370,411,1108878,26.75,30.26,Awareness,Paused,1,Tanvi
1075,2025-10-09,LinkedIn,Product C,TN,EY,41597,189279,3138,0.017,95,510,153,603432,14.51,81.56,Lead Gen,Paused,5,Tanvi
1076,2025-02-08,Google,Product B,KA,TCS,109329,99777,9923,0.099,49,1460,438,3948570,36.12,74.88,Lead Gen,Active,4,Dev
1077,2025-04-14,YouTube,Product D,WB,Infosys,65061,146950,8252,0.056,5,767,230,916780,14.09,84.83,Awareness,Active,5,Tanvi
1078,2025-04-22,Meta,Product B,DL,Amazon,111942,179468,634,0.004,16,59,17,139128,1.24,1897.32,Sales,Active,5,Kabir
1079,2025-01-14,LinkedIn,Product A,WB,EY,106099,129535,10375,0.08,67,1465,439,4309663,40.62,72.42,Awareness,Paused,3,Karan
1080,2025-10-21,Email,Product B,TN,Accenture,142528,90740,11597,0.128,87,1956,586,4055120,28.45,72.87,Lead Gen,Active,5,Aisha
1081,2025-12-31,Email,Product B,MH,EY,102806,35752,2177,0.061,99,313,93,426033,4.14,328.45,Awareness,Active,1,Ishita
1082,2025-12-08,YouTube,Product A,TN,Accenture,124084,16654,13842,0.831,89,945,283,399596,3.22,131.31,Awareness,Paused,2,Priya
1083,2025-05-14,Google,Product A,TN,Infosys,87308,60648,5804,0.096,81,495,148,827912,9.48,176.38,Awareness,Paused,5,Dev
1084,2025-02-18,Google,Product C,TS,EY,81715,51660,4233,0.082,51,533,159,812649,9.94,153.31,Sales,Paused,2,Vivaan
1085,2025-06-18,Email,Product B,TN,Infosys,79649,159789,9303,0.058,66,772,231,964656,12.11,103.17,Awareness,Paused,3,Karan
1086,2025-12-28,LinkedIn,Product D,KA,HDFC,128702,151808,11021,0.073,19,1437,431,611589,4.75,89.56,Sales,Active,5,Meera
1087,2025-03-29,Google,Product B,MH,Deloitte,29378,75314,314,0.004,9,50,15,56430,1.92,587.56,Awareness,Active,1,Diya
1088,2025-01-28,Email,Product B,WB,Reliance,57450,55327,1315,0.024,20,78,23,27508,0.48,736.54,Sales,Active,2,Neha
1089,2025-09-25,Email,Product D,TN,Amazon,138942,97758,9163,0.094,6,744,223,2118946,15.25,186.75,Awareness,Paused,5,Aarav
1090,2025-11-14,Email,Product C,DL,Accenture,106806,68011,6978,0.103,22,640,192,1466688,13.73,166.88,Sales,Paused,3,Sneha
1091,2025-06-15,YouTube,Product B,DL,Infosys,59346,172190,8966,0.052,63,662,198,1468368,24.74,89.65,Sales,Paused,3,Rahul
1092,2025-08-28,YouTube,Product D,TS,TCS,129880,16402,8353,0.509,93,1357,407,874236,6.73,95.71,Sales,Paused,2,Rahul
1093,2025-10-11,Google,Product C,DL,Reliance,45458,28338,1529,0.054,19,175,52,68536,1.51,259.76,Awareness,Active,3,Sneha
1094,2025-04-07,Email,Product C,TS,Accenture,132692,64272,12049,0.187,56,1188,356,955504,7.2,111.69,Sales,Paused,1,Priya
1095,2025-07-01,LinkedIn,Product C,KA,Infosys,130715,175564,7925,0.045,77,720,216,888624,6.8,181.55,Awareness,Active,3,Priya
1096,2025-11-10,Meta,Product D,TS,TCS,26446,56537,1878,0.033,9,200,60,523740,19.8,132.23,Lead Gen,Active,4,Kabir
1097,2025-03-29,YouTube,Product C,MH,Deloitte,137841,59825,12786,0.214,48,931,279,2710764,19.67,148.06,Awareness,Paused,3,Yash
1098,2025-06-25,YouTube,Product A,TS,Accenture,33616,31335,13753,0.439,74,2217,665,3772545,112.22,15.16,Sales,Active,4,Ishita
1099,2025-06-09,YouTube,Product A,WB,Infosys,53346,126161,12352,0.098,53,2078,623,2551185,47.82,25.67,Sales,Active,1,Aisha
1100,2025-07-16,Meta,Product A,DL,TCS,147526,144164,8227,0.057,94,1201,360,765360,5.19,122.84,Sales,Active,3,Nisha
1101,2025-09-16,LinkedIn,Product A,TN,Accenture,36987,173348,9556,0.055,96,1280,384,1607040,43.45,28.9,Awareness,Active,1,Aditya
1102,2025-05-11,LinkedIn,Product C,TS,EY,59665,104734,4636,0.044,52,274,82,614918,10.31,217.76,Lead Gen,Active,5,Dev
1103,2025-10-08,Meta,Product C,TN,Infosys,99048,159072,2559,0.016,28,253,75,514875,5.2,391.49,Lead Gen,Paused,5,Ishita
1104,2025-10-10,Meta,Product D,WB,Infosys,106660,112026,313,0.003,93,19,5,9840,0.09,5613.68,Lead Gen,Paused,4,Diya
1105,2025-11-06,Meta,Product C,TN,Deloitte,89700,192867,5038,0.026,87,660,198,642906,7.17,135.91,Sales,Active,2,Arjun
1106,2025-12-23,Google,Product C,WB,Amazon,147747,54213,7994,0.147,26,600,180,763380,5.17,246.25,Awareness,Paused,3,Yash
1107,2025-09-29,LinkedIn,Product A,KA,Deloitte,124802,17461,14279,0.818,64,2786,835,2180185,17.47,44.8,Sales,Active,3,Karan
1108,2025-04-27,YouTube,Product A,TS,HDFC,93303,117996,12837,0.109,19,2000,600,1238400,13.27,46.65,Awareness,Active,1,Priya
1109,2025-01-01,LinkedIn,Product B,DL,HDFC,40278,161298,2669,0.017,31,314,94,493500,12.25,128.27,Lead Gen,Paused,3,Karan
1110,2025-02-22,Google,Product D,KA,EY,74945,58827,6631,0.113,15,1129,338,2759432,36.82,66.38,Awareness,Paused,2,Arjun
1111,2025-03-22,Google,Product A,KA,Amazon,14748,164373,12359,0.075,75,1109,332,1153036,78.18,13.3,Awareness,Active,5,Meera
1112,2025-07-18,Google,Product A,KA,HDFC,147973,137124,7142,0.052,62,723,216,1466856,9.91,204.67,Lead Gen,Paused,5,Aarav
1113,2025-10-23,YouTube,Product A,DL,HDFC,109681,96569,7113,0.074,72,1183,354,3190248,29.09,92.71,Awareness,Paused,4,Rohan
1114,2025-01-09,Meta,Product B,TN,TCS,144500,190536,3992,0.021,73,682,204,1406376,9.73,211.88,Sales,Active,1,Aarav
1115,2025-07-19,Meta,Product B,DL,HDFC,10397,115420,917,0.008,85,173,51,174012,16.74,60.1,Lead Gen,Active,1,Arjun
1116,2025-11-16,LinkedIn,Product C,KA,HDFC,62405,8906,6519,0.732,58,795,238,1983016,31.78,78.5,Awareness,Active,3,Diya
1117,2025-03-15,Email,Product C,MH,TCS,43204,90276,9345,0.104,18,856,256,1504512,34.82,50.47,Sales,Paused,2,Aisha
1118,2025-04-11,Meta,Product B,WB,TCS,139182,87607,11143,0.127,62,893,267,725706,5.21,155.86,Awareness,Paused,3,Sneha
1119,2025-05-29,LinkedIn,Product B,WB,EY,28426,69345,4531,0.065,100,692,207,2004381,70.51,41.08,Awareness,Paused,4,Dev
1120,2025-12-22,Meta,Product A,KA,TCS,38679,157172,12945,0.082,58,2518,755,940730,24.32,15.36,Awareness,Active,1,Aarav
1121,2025-11-21,Meta,Product A,TS,EY,32666,82271,12717,0.155,21,1537,461,1034945,31.68,21.25,Awareness,Paused,1,Rahul
1122,2025-05-11,LinkedIn,Product C,WB,HDFC,36220,50786,13043,0.257,51,2220,666,3896100,107.57,16.32,Sales,Active,1,Kabir
1123,2025-07-09,YouTube,Product B,TN,HDFC,134998,106096,11548,0.109,27,1465,439,2220023,16.44,92.15,Sales,Active,5,Diya
1124,2025-12-03,Google,Product D,TS,TCS,39111,194908,5313,0.027,62,1030,309,2674395,68.38,37.97,Lead Gen,Paused,2,Vivaan
1125,2025-02-01,Email,Product C,MH,EY,58879,51364,1875,0.037,33,146,43,283757,4.82,403.28,Lead Gen,Active,4,Priya
1126,2025-07-18,Meta,Product D,KA,Reliance,70726,90018,10555,0.117,65,1043,312,2092896,29.59,67.81,Sales,Active,5,Neha
1127,2025-10-07,Google,Product C,TS,TCS,135216,90247,4152,0.046,9,245,73,76650,0.57,551.9,Awareness,Paused,4,Vivaan
1128,2025-01-19,LinkedIn,Product C,MH,HDFC,129180,99169,5297,0.053,18,636,190,1649580,12.77,203.11,Sales,Paused,3,Rahul
1129,2025-01-08,LinkedIn,Product C,KA,Accenture,48418,30474,12339,0.405,57,896,268,1119704,23.13,54.04,Awareness,Active,1,Rahul
